id,Longitude,Latitude,segment,structure_id,structure_code,pier_id,description,lines,GirderLength,FoundationType,NumberOfColumns,ColumnData,MinError,FailureMode
1084,-122.26949619370897,37.83914272557745,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_022,aerial downtown to ashby,"[red,orange]",57.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 222.252, 'column_parameters': {'nd_params': {'a0': 3.7041999999999997, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6821640824684878}, 'strength_stiffness': {'strength': 198809.9305471548, 'stiffness': 154783738.80723432, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5022278703330242, 0.9640856001303121, 1.8117205658440905, 0.1184947723195753, 0.06053515137912585, 0.13657386512338202, 1.5364686310344426, 0.8694575705610874, 0.008943218302961489, 7.3837483436447515, 0.7340332297904427, 0.02086050527920302, 3.4663473991079767, 1.319881116460383], 'min_error': 0.05454213069545975, 'failure_mode': 'Shear'}]",0.05454213069545975,Shear
1085,-122.26953897301759,37.83930093711134,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_023,aerial downtown to ashby,"[red,orange]",57.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 218.60399999999998, 'column_parameters': {'nd_params': {'a0': 3.6433999999999997, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7028703589794272}, 'strength_stiffness': {'strength': 196392.47500021744, 'stiffness': 157366724.84211382, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5100296025805184, 0.9660676614561942, 1.8010991191181618, 0.11569855978216995, 0.058369568674327056, 0.19275532086525257, 1.5791407479738024, 0.8721100927930874, 0.00873692023261194, 7.342363546487404, 0.7292516894922454, 0.021255455901726547, 3.452176605964233, 1.3170620224084544], 'min_error': 0.05437821701524753, 'failure_mode': 'Shear'}]",0.05437821701524753,Shear
1086,-122.26957890478195,37.839459556658184,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_024,aerial downtown to ashby,"[red,orange]",56.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 226.95599999999996, 'column_parameters': {'nd_params': {'a0': 3.7825999999999995, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6561957199866424}, 'strength_stiffness': {'strength': 201927.17585767925, 'stiffness': 151575616.0550303, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.49212035366150286, 0.9614995949891172, 1.8255217414860534, 0.12231913722771078, 0.06337237031927098, 0.0651845936196963, 1.4826354294175705, 0.8659320611198627, 0.009208416878202116, 7.436730623500739, 0.7402919203673133, 0.02035052503114864, 3.485416980278798, 1.3237751436171974], 'min_error': 0.05474926567105496, 'failure_mode': 'Shear'}]",0.05474926567105496,Shear
1087,-122.26961648533708,37.83961848338543,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_025,aerial downtown to ashby,"[red,orange]",76.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 223.30799999999994, 'column_parameters': {'nd_params': {'a0': 3.7217999999999987, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6762638125279965}, 'strength_stiffness': {'strength': 199509.7203107419, 'stiffness': 154051782.81738877, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.49996331774846064, 0.9635079828426533, 1.8148086446307097, 0.11933222057438032, 0.06116775808755735, 0.12044584960023001, 1.5242686343658203, 0.8686762790236736, 0.009002833108013435, 7.395677444386502, 0.7354292635604415, 0.020746087657116104, 3.4705514256508025, 1.3207292279367022], 'min_error': 0.05458903841680711, 'failure_mode': 'Shear'}]",0.05458903841680711,Shear
1088,-122.26967612405822,37.839887868797845,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_026,aerial downtown to ashby,"[red,orange]",83.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 217.14, 'column_parameters': {'nd_params': {'a0': 3.6189999999999998, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.711324163145198}, 'strength_stiffness': {'strength': 195422.31191888073, 'stiffness': 158427721.8264044, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5131507989211019, 0.9668571544976715, 1.796857251758978, 0.11461953845461767, 0.05750929573905344, 0.21550953012394733, 1.596500241540496, 0.8731538946481064, 0.008653973987930866, 7.325672130934195, 0.727351091182697, 0.021413817683351884, 3.446646461848665, 1.3159783073574514], 'min_error': 0.05431160378121308, 'failure_mode': 'Shear'}]",0.05431160378121308,Shear
1089,-122.26971741783977,37.840083242050895,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_027,aerial downtown to ashby,"[red,orange]",70.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 212.66399999999993, 'column_parameters': {'nd_params': {'a0': 3.5443999999999987, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.737699269327838}, 'strength_stiffness': {'strength': 192456.15758003984, 'stiffness': 161762195.3757357, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5226557218726232, 0.9692491477879942, 1.7839641821848504, 0.11147899158684943, 0.054911447107019694, 0.2858399742637218, 1.6504353409568242, 0.8762692344232125, 0.008399812005932723, 7.274304564784548, 0.7216074383473142, 0.021897482405834626, 3.4303142314530293, 1.3128407981467418], 'min_error': 0.05410488835938962, 'failure_mode': 'Shear'}]",0.05410488835938962,Shear
1090,-122.26975817497288,37.840278615093865,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_028,aerial downtown to ashby,"[red,orange]",70.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 208.18800000000005, 'column_parameters': {'nd_params': {'a0': 3.4698000000000007, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.76490009332464}, 'strength_stiffness': {'strength': 189490.003241199, 'stiffness': 165240049.94228983, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5320979549041848, 0.9716071407187478, 1.7711896946314243, 0.10858569178183815, 0.05236409706454964, 0.3573610238994998, 1.7057146423524414, 0.8792659332528368, 0.008144751484950351, 7.222355686980648, 0.7159687385477024, 0.022380355280346296, 3.414880921998294, 1.310013319327092], 'min_error': 0.05389340323532171, 'failure_mode': 'Shear'}]",0.05389340323532171,Shear
1091,-122.26979896981753,37.840473962831624,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_029,aerial downtown to ashby,"[red,orange]",79.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 203.712, 'column_parameters': {'nd_params': {'a0': 3.3952, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.792966027521484}, 'strength_stiffness': {'strength': 186523.84890235806, 'stiffness': 168870736.71352422, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.541469109748939, 0.9739295557575234, 1.7585394462720694, 0.1059505892577158, 0.04986965475261863, 0.43012947906538285, 1.7624022733635976, 0.8821383311527294, 0.007888673968536354, 7.169714740203143, 0.7104399987585349, 0.022862398527314042, 3.4003894181602283, 1.3076259156067407], 'min_error': 0.053676920861657026, 'failure_mode': 'Shear'}]",0.053676920861657026,Shear
1092,-122.26978440711646,37.83797198943758,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_030,aerial downtown to ashby,"[red,orange]",72.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 210.13199999999995, 'column_parameters': {'nd_params': {'a0': 3.502199999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7529824279447073}, 'strength_stiffness': {'strength': 190778.2525787116, 'stiffness': 163711360.08502015, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5280052540995188, 0.9705873016956833, 1.7767229419384347, 0.10981122427450632, 0.053464098449326855, 0.32614844474724475, 1.6815367925461746, 0.8779793469081059, 0.008255644685933547, 7.244996060760051, 0.7184045115137095, 0.022170735334996805, 3.4214707466296685, 1.3111972615212089], 'min_error': 0.0539858548699935, 'failure_mode': 'Shear'}]",0.0539858548699935,Shear
1093,-122.26981761913552,37.838131031110684,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_031,aerial downtown to ashby,"[red,orange]",57.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 206.48399999999992, 'column_parameters': {'nd_params': {'a0': 3.4413999999999985, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.775480512264258}, 'strength_stiffness': {'strength': 188360.79703177424, 'stiffness': 166603686.08408138, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5356743914560949, 0.9724955596915269, 1.7663588182191476, 0.10755148585269736, 0.051408097684379074, 0.38491351463054524, 1.7271258280186925, 0.8803744182665073, 0.008047392366338621, 7.2024035742637516, 0.7138507193233131, 0.022563967648761823, 3.4092506120928743, 1.3090419826229294], 'min_error': 0.05381159093499139, 'failure_mode': 'Shear'}]",0.05381159093499139,Shear
1094,-122.26991631933406,37.841035893121706,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_032,aerial downtown to ashby,"[red,orange]",57.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 202.84799999999996, 'column_parameters': {'nd_params': {'a0': 3.3807999999999994, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7984866781819822}, 'strength_stiffness': {'strength': 185951.29364124133, 'stiffness': 169590015.76246968, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.543269065987617, 0.9743736151071306, 1.75611238121835, 0.10547258489153691, 0.04939445899167771, 0.4443245938166216, 1.773512492606639, 0.8826779753557374, 0.007839110963582882, 7.159463316046591, 0.7093858931846908, 0.022955348220311676, 3.3977043682490193, 1.3072345287630303], 'min_error': 0.05363453784269232, 'failure_mode': 'Shear'}]",0.05363453784269232,Shear
1095,-122.26994953300708,37.84119493466161,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_033,aerial downtown to ashby,"[red,orange]",72.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 211.19999999999993, 'column_parameters': {'nd_params': {'a0': 3.519999999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7465033162346681}, 'strength_stiffness': {'strength': 191485.99449870313, 'stiffness': 162883501.50277203, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5257513525685791, 0.9700242115660438, 1.7797726134764122, 0.11050491501990552, 0.05407259403453145, 0.3090991997931005, 1.6683650014446285, 0.8772627126334557, 0.008316490523699847, 7.257382268682599, 0.719751357715139, 0.022055508311708376, 3.425165380472844, 1.311877577638449], 'min_error': 0.05403625197220381, 'failure_mode': 'Shear'}]",0.05403625197220381,Shear
1096,-122.2699952170952,37.84121911617827,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_034,aerial downtown to ashby,"[red,orange]",70.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 205.62000000000006, 'column_parameters': {'nd_params': {'a0': 3.4270000000000014, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.780893847512098}, 'strength_stiffness': {'strength': 187788.2417706576, 'stiffness': 167303742.42479056, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.537483704691715, 0.9729440271708661, 1.7639163415099057, 0.10704158976991163, 0.050926338810562924, 0.398953890898303, 1.7380613464264933, 0.8809294817832158, 0.0079979682277045, 7.192246614100141, 0.7127829734021661, 0.02265702025595964, 3.4064487328362167, 1.3085768680041114], 'min_error': 0.05376982781612447, 'failure_mode': 'Shear'}]",0.05376982781612447,Shear
1097,-122.27003208691576,37.841590238349006,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_035,aerial downtown to ashby,"[red,orange]",53.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 214.15200000000004, 'column_parameters': {'nd_params': {'a0': 3.569200000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7288413863576466}, 'strength_stiffness': {'strength': 193442.2249741854, 'stiffness': 160638217.3287452, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5195024815466986, 0.9684576517421858, 1.7882374608481444, 0.11249613866438889, 0.0557695861416843, 0.26232993152480133, 1.6323590662184815, 0.875246467513478, 0.008484401454592318, 7.291440698868156, 0.723505448608484, 0.021736779130658305, 3.43564600492287, 1.3138531263566826], 'min_error': 0.05417412720910909, 'failure_mode': 'Shear'}]",0.05417412720910909,Shear
1098,-122.27006371736647,37.84174169495586,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_036,aerial downtown to ashby,"[red,orange]",53.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 210.72000000000003, 'column_parameters': {'nd_params': {'a0': 3.512000000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.749409341133759}, 'strength_stiffness': {'strength': 191167.90824252722, 'stiffness': 163254534.5358079, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5267648082457884, 0.9702775300658966, 1.7784011221923424, 0.11019136819818356, 0.05379874987893214, 0.3167532234913785, 1.6742752451727365, 0.8775856482676825, 0.008289150670498714, 7.251819849351089, 0.7191452791568658, 0.02210730142987036, 3.423498409262085, 1.3115693731064795], 'min_error': 0.05401363587473392, 'failure_mode': 'Shear'}]",0.05401363587473392,Shear
1099,-122.2700953444184,37.84189314885581,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_037,aerial downtown to ashby,"[red,orange]",71.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 220.40400000000005, 'column_parameters': {'nd_params': {'a0': 3.673400000000001, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6925901218844834}, 'strength_stiffness': {'strength': 197585.29846087735, 'stiffness': 156081538.98017022, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5061842835037427, 0.9650922821329639, 1.8063308704807168, 0.11705931324674775, 0.05943424003405864, 0.1649429002369703, 1.5579823401962258, 0.8708103810616423, 0.008838781029795798, 7.362818980221519, 0.731602953285361, 0.02106063967642619, 3.459099835339373, 1.3184317866858017], 'min_error': 0.05445946126460317, 'failure_mode': 'Shear'}]",0.05445946126460317,Shear
1100,-122.2701462724261,37.842136995774794,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_038,aerial downtown to ashby,"[red,orange]",69.5,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 220.05599999999993, 'column_parameters': {'nd_params': {'a0': 3.667599999999999, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6945679441901742}, 'strength_stiffness': {'strength': 197354.6859251497, 'stiffness': 156328368.76697502, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5069283645775629, 0.9652812550441302, 1.805318006933055, 0.11679333227364508, 0.05922781094592677, 0.17030599589182305, 1.5620571908374357, 0.8710630509721377, 0.008819098428003163, 7.358869785444876, 0.7311471439438518, 0.02109831343933401, 3.4577507950532933, 1.3181637568644657], 'min_error': 0.054443810017833015, 'failure_mode': 'Shear'}]",0.054443810017833015,Shear
1101,-122.27017642945457,37.84228140692582,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_039,aerial downtown to ashby,"[red,orange]",51.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 221.80799999999994, 'column_parameters': {'nd_params': {'a0': 3.6967999999999988, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.6846572997693154}, 'strength_stiffness': {'strength': 198515.70076019198, 'stiffness': 155093574.25063774, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5031792073944292, 0.9643279495224955, 1.8104239530130988, 0.11814637698756486, 0.06026992870655576, 0.1433728738640173, 1.5416183970771398, 0.8697842833212902, 0.008918139157051145, 7.378726193694225, 0.7334478399452676, 0.020908600776097262, 3.4645933202815113, 1.3195288806890177], 'min_error': 0.05452233637605769, 'failure_mode': 'Shear'}]",0.05452233637605769,Shear
1102,-122.27020659006284,37.84242581801304,"[dwnt,ashb]",as_06,dwnt_ashby_aerial,p_040,aerial downtown to ashby,"[red,orange]",51.0,footings,1,"[{'column_id': 'col_01', 'type': 'spiral', 'fy': 60, 'fpc': 4.0, 'diameter': 60, 'nLongBars': 48, 'dLongBars': 2.257, 'sTranBars': 3, 'dTranBars': 0.625, 'axLoad': 0.1, 'height': 213.036, 'column_parameters': {'nd_params': {'a0': 3.5505999999999998, 'a1': 1.0188098000000003, 'a2': 0.05113269292952138, 'a3': 0.1, 'a4': 0.2215330084182543, 'a5': 1.7354762999328932}, 'strength_stiffness': {'strength': 192702.67442857625, 'stiffness': 161479728.8598427, 'E': 3604.9965325919525, 'I': 636172.512351933}}, 'model_parameters': [0.5218680491730519, 0.9690516237861326, 1.785031281352149, 0.11173073240238764, 0.05512546211192048, 0.2799502093414466, 1.645902437151857, 0.876014763800784, 0.008420968513717732, 7.278594462481011, 0.7220808606896093, 0.02185731473708526, 3.4316379227291844, 1.3130908417808809], 'min_error': 0.05412224716370147, 'failure_mode': 'Shear'}]",0.05412224716370147,Shear
